2	dode: 4. 
6	dode: 5. 
6	dode: 8. 
12	dode: 1. 
3	dode: 2. 
2	dode: 10. 
7	dode: 7. 
1	dode: 9. 
1	dode: 12. 
Time (s): 0.028
2	dode: 3. 
2	dode: 4. 
6	dode: 5. 
6	dode: 8. 
12	dode: 1. 
3	dode: 2. 
2	dode: 10. 
7	dode: 7. 
1	dode: 9. 
1	dode: 12. 
Time (s): 0.029
2	dode: 3. 
2	dode: 4. 
6	dode: 5. 
6	dode: 8. 
12	dode: 1. 
3	dode: 2. 
2	dode: 10. 
7	dode: 7. 
1	dode: 9. 
1	dode: 12. 
Time (s): 0.03
3	dode: 4. 
6	dode: 5. 
6	dode: 8. 
11	dode: 1. 
7	dode: 7. 
2	dode: 10. 
2	dode: 2. 
1	dode: 11. 
1	dode: 3. 
1	dode: 12. 
Time (s): 0.031
3	dode: 4. 
5	dode: 5. 
5	dode: 8. 
9	dode: 1. 
7	dode: 7. 
2	dode: 10. 
1	dode: 9. 
2	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
1	dode: 6. 
Time (s): 0.032
3	dode: 4. 
5	dode: 5. 
5	dode: 8. 
10	dode: 1. 
6	dode: 7. 
2	dode: 10. 
1	dode: 9. 
2	dode: 6. 
2	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.033
3	dode: 4. 
5	dode: 5. 
5	dode: 8. 
10	dode: 1. 
6	dode: 7. 
2	dode: 10. 
1	dode: 9. 
2	dode: 6. 
2	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.034
3	dode: 4. 
5	dode: 5. 
5	dode: 8. 
8	dode: 1. 
6	dode: 7. 
2	dode: 10. 
3	dode: 2. 
1	dode: 9. 
2	dode: 6. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.035
3	dode: 4. 
4	dode: 5. 
5	dode: 8. 
7	dode: 1. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
3	dode: 2. 
1	dode: 9. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.036
3	dode: 4. 
4	dode: 5. 
4	dode: 8. 
6	dode: 1. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
2	dode: 9. 
3	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.037
3	dode: 4. 
4	dode: 5. 
4	dode: 8. 
6	dode: 1. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
2	dode: 9. 
3	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.038
3	dode: 4. 
4	dode: 5. 
4	dode: 8. 
6	dode: 1. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
2	dode: 9. 
3	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.039
3	dode: 4. 
4	dode: 5. 
4	dode: 8. 
6	dode: 1. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
2	dode: 9. 
3	dode: 2. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.04
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
2	dode: 9. 
3	dode: 1. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.041
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
2	dode: 9. 
3	dode: 1. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.042
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
4	dode: 2. 
6	dode: 7. 
2	dode: 10. 
3	dode: 6. 
3	dode: 9. 
2	dode: 1. 
1	dode: 3. 
1	dode: 11. 
1	dode: 12. 
Time (s): 0.043
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
2	dode: 10. 
5	dode: 7. 
3	dode: 6. 
3	dode: 9. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
1	dode: 11. 
Time (s): 0.044
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
2	dode: 10. 
5	dode: 7. 
3	dode: 6. 
3	dode: 9. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
1	dode: 11. 
Time (s): 0.045
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
3	dode: 10. 
5	dode: 7. 
3	dode: 6. 
2	dode: 9. 
1	dode: 12. 
1	dode: 3. 
1	dode: 11. 
Time (s): 0.046
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
3	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.047
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
3	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.048
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
3	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.049
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
3	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.05
2	dode: 4. 
5	dode: 5. 
4	dode: 8. 
4	dode: 2. 
3	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.051
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.052
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.053
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.054
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.055
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.056
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.057
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
5	dode: 7. 
1	dode: 6. 
2	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.058
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 7. 
1	dode: 6. 
3	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.059
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 7. 
1	dode: 6. 
3	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.06
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 7. 
1	dode: 6. 
3	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.061
2	dode: 4. 
5	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 7. 
1	dode: 6. 
3	dode: 9. 
2	dode: 11. 
1	dode: 12. 
1	dode: 1. 
1	dode: 3. 
Time (s): 0.062
2	dode: 4. 
5	dode: 5. 
2	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
1	dode: 3. 
Time (s): 0.063
2	dode: 4. 
5	dode: 5. 
2	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
1	dode: 3. 
Time (s): 0.064
2	dode: 4. 
5	dode: 5. 
2	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
1	dode: 3. 
Time (s): 0.065
2	dode: 4. 
5	dode: 5. 
2	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
1	dode: 3. 
Time (s): 0.066
2	dode: 4. 
5	dode: 5. 
2	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
1	dode: 3. 
Time (s): 0.067
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.068
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.069
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.07
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.071
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.072
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.073
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.074
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.075
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.076
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.077
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.078
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.079
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.08
2	dode: 4. 
4	dode: 5. 
3	dode: 8. 
2	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.081
2	dode: 4. 
3	dode: 5. 
1	dode: 3. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.082
2	dode: 4. 
3	dode: 5. 
1	dode: 3. 
3	dode: 8. 
3	dode: 2. 
4	dode: 10. 
4	dode: 9. 
4	dode: 7. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.083
3	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
4	dode: 9. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.084
3	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
4	dode: 9. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.085
3	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
4	dode: 9. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.086
3	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
4	dode: 9. 
1	dode: 6. 
2	dode: 11. 
1	dode: 12. 
Time (s): 0.087
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.088
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.089
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.09
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.091
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.092
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.093
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.094
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.095
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.096
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.097
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.098
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.099
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.1
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.101
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.102
2	dode: 2. 
3	dode: 5. 
5	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
3	dode: 9. 
1	dode: 12. 
Time (s): 0.103
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.104
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.105
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.106
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.107
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.108
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.109
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.11
1	dode: 2. 
3	dode: 5. 
4	dode: 7. 
3	dode: 8. 
4	dode: 10. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.111
1	dode: 2. 
5	dode: 10. 
4	dode: 7. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 5. 
1	dode: 12. 
Time (s): 0.112
1	dode: 2. 
5	dode: 10. 
4	dode: 7. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 5. 
1	dode: 12. 
Time (s): 0.113
1	dode: 2. 
5	dode: 10. 
4	dode: 7. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 5. 
1	dode: 12. 
Time (s): 0.114
1	dode: 2. 
5	dode: 10. 
4	dode: 7. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 5. 
1	dode: 12. 
Time (s): 0.115
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.116
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.117
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.118
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.119
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.12
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.121
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.122
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.123
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.124
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.125
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.126
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.127
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
4	dode: 9. 
1	dode: 12. 
Time (s): 0.128
5	dode: 7. 
5	dode: 10. 
3	dode: 8. 
1	dode: 4. 
3	dode: 11. 
1	dode: 6. 
