2	dode: 7. 
2	dode: 9. 
1	dode: 3. 
Time (s): 0.026
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
8	dode: 1. 
3	dode: 2. 
3	dode: 8. 
2	dode: 11. 
2	dode: 7. 
2	dode: 9. 
1	dode: 3. 
Time (s): 0.027
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
7	dode: 1. 
3	dode: 9. 
3	dode: 2. 
2	dode: 8. 
2	dode: 11. 
2	dode: 7. 
1	dode: 3. 
Time (s): 0.028
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.029
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.03
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.031
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.032
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.033
5	dode: 5. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.034
5	dode: 5. 
3	dode: 6. 
5	dode: 10. 
3	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.035
5	dode: 5. 
3	dode: 6. 
5	dode: 10. 
3	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.036
5	dode: 5. 
3	dode: 6. 
5	dode: 10. 
3	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.037
5	dode: 5. 
3	dode: 6. 
5	dode: 10. 
3	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
1	dode: 8. 
1	dode: 3. 
Time (s): 0.038
4	dode: 5. 
3	dode: 6. 
5	dode: 10. 
3	dode: 4. 
6	dode: 1. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 7. 
2	dode: 8. 
Time (s): 0.039
3	dode: 5. 
4	dode: 6. 
5	dode: 10. 
3	dode: 4. 
5	dode: 1. 
2	dode: 7. 
4	dode: 9. 
3	dode: 2. 
2	dode: 11. 
2	dode: 8. 
Time (s): 0.04
3	dode: 5. 
4	dode: 6. 
4	dode: 10. 
3	dode: 4. 
4	dode: 1. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.041
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.042
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.043
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.044
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.045
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.046
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.047
5	dode: 1. 
4	dode: 6. 
4	dode: 10. 
4	dode: 4. 
4	dode: 9. 
2	dode: 7. 
3	dode: 11. 
2	dode: 5. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.048
5	dode: 1. 
4	dode: 6. 
4	dode: 11. 
3	dode: 4. 
3	dode: 10. 
4	dode: 9. 
2	dode: 7. 
2	dode: 5. 
1	dode: 3. 
3	dode: 2. 
2	dode: 8. 
Time (s): 0.049
5	dode: 1. 
4	dode: 6. 
4	dode: 11. 
3	dode: 4. 
3	dode: 10. 
5	dode: 9. 
2	dode: 5. 
1	dode: 3. 
2	dode: 2. 
1	dode: 7. 
2	dode: 8. 
Time (s): 0.05
5	dode: 1. 
4	dode: 6. 
4	dode: 11. 
3	dode: 4. 
3	dode: 10. 
5	dode: 9. 
2	dode: 5. 
1	dode: 3. 
2	dode: 2. 
1	dode: 7. 
2	dode: 8. 
Time (s): 0.051
4	dode: 1. 
4	dode: 6. 
5	dode: 11. 
3	dode: 4. 
2	dode: 8. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
1	dode: 3. 
2	dode: 2. 
1	dode: 7. 
Time (s): 0.052
4	dode: 1. 
4	dode: 6. 
5	dode: 11. 
3	dode: 4. 
2	dode: 8. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
1	dode: 3. 
2	dode: 2. 
1	dode: 7. 
Time (s): 0.053
3	dode: 1. 
3	dode: 6. 
5	dode: 11. 
3	dode: 4. 
2	dode: 8. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
1	dode: 3. 
2	dode: 2. 
2	dode: 7. 
Time (s): 0.054
3	dode: 1. 
3	dode: 6. 
5	dode: 11. 
3	dode: 4. 
2	dode: 8. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
1	dode: 3. 
2	dode: 2. 
2	dode: 7. 
Time (s): 0.055
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.056
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.057
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.058
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.059
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.06
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.061
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.062
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.063
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.064
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.065
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.066
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.067
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.068
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.069
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.07
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.071
2	dode: 1. 
2	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
3	dode: 7. 
Time (s): 0.072
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.073
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.074
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.075
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.076
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.077
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.078
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.079
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.08
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.081
1	dode: 1. 
3	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
2	dode: 6. 
1	dode: 3. 
2	dode: 2. 
Time (s): 0.082
1	dode: 1. 
4	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.083
1	dode: 1. 
4	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.084
1	dode: 1. 
4	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.085
1	dode: 1. 
4	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
2	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.086
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.087
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.088
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.089
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.09
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.091
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.092
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.093
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.094
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.095
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.096
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.097
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.098
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.099
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.1
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.101
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.102
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.103
5	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
2	dode: 5. 
1	dode: 6. 
1	dode: 3. 
1	dode: 2. 
Time (s): 0.104
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.105
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.106
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.107
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.108
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.109
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.11
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.111
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.112
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.113
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.114
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.115
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.116
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.117
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.118
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.119
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.12
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.121
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.122
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.123
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.124
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.125
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.126
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.127
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
1	dode: 5. 
1	dode: 6. 
1	dode: 2. 
Time (s): 0.128
6	dode: 8. 
5	dode: 11. 
3	dode: 4. 
5	dode: 9. 
1	dode: 7. 
2	dode: 10. 
